text_id,author,title,sample_idx,rep,condition,lang,basic_ttr,basic_tokens_per_sentence_mean,basic_chars_per_token_mean,basic_n_unique_unigrams,basic_n_unique_bigrams,basic_n_repeated_bigrams,basic_n_unique_trigrams,basic_n_repeated_trigrams,synt_mean_dependency_distance,synt_DEPREL_det_prop,synt_DEPREL_det_md,synt_DEPREL_root_prop,synt_DEPREL_root_md,synt_DEPREL_cc_prop,synt_DEPREL_cc_md,synt_DEPREL_conj_prop,synt_DEPREL_conj_md,synt_DEPREL_case_prop,synt_DEPREL_case_md,synt_DEPREL_nmod_prop,synt_DEPREL_nmod_md,synt_DEPREL_punct_prop,synt_DEPREL_obj_prop,synt_DEPREL_obj_md,synt_DEPREL_amod_prop,synt_DEPREL_amod_md,synt_DEPREL_appos_prop,synt_DEPREL_appos_md,synt_DEPREL_nsubj_prop,synt_DEPREL_nsubj_md,synt_DEPREL_mark_prop,synt_DEPREL_mark_md,synt_DEPREL_acl_prop,synt_DEPREL_acl_md,synt_DEPREL_advmod_prop,synt_DEPREL_advmod_md,synt_DEPREL_obl_prop,synt_DEPREL_obl_md,synt_DEPREL_advcl_prop,synt_DEPREL_advcl_md,synt_DEPREL_cop_prop,synt_DEPREL_cop_md,synt_DEPREL_xcomp_prop,synt_DEPREL_xcomp_md,synt_DEPREL_acl:relcl_prop,synt_DEPREL_acl:relcl_md,synt_UPOS_DET_md,synt_UPOS_NOUN_prop,synt_UPOS_NOUN_md,synt_UPOS_ADP_prop,synt_UPOS_ADP_md,synt_UPOS_PUNCT_md,synt_UPOS_VERB_prop,synt_UPOS_VERB_md,synt_UPOS_ADJ_md,synt_UPOS_ADV_md,synt_UPOS_PROPN_prop,synt_UPOS_PROPN_md,synt_UPOS_AUX_prop,synt_UPOS_AUX_md,synt_UPOS_PRON_prop,synt_UPOS_PRON_md,synt_UPOS_SCONJ_prop,synt_UPOS_SCONJ_md,synt_UPOS_total_words
inteligência-artificial__s01__r02,wikipedia_pt,inteligência-artificial,1,2.0,activation_steering,pt,0.5543478260869565,35.38461538461539,5.624664879356568,239,419,67,449,17,3.48471615720524,0.0949367088607595,1.0666666666666669,0.0337552742616033,11.9375,0.0253164556962025,1.8333333333333333,0.0337552742616033,2.9375,0.1645569620253164,1.4102564102564104,0.1075949367088607,2.4901960784313726,0.1476793248945147,0.0485232067510548,1.4782608695652173,0.0864978902953586,1.0975609756097562,0.0084388185654008,3.25,0.0443037974683544,6.714285714285714,0.0210970464135021,2.5,0.0126582278481012,3.1666666666666665,0.0147679324894514,6.0,0.0464135021097046,7.090909090909091,0.0189873417721519,8.11111111111111,0.0042194092827004,2.0,0.0063291139240506,1.3333333333333333,0.0147679324894514,5.428571428571429,1.065217391304348,0.2594936708860759,3.9186991869918697,0.1793248945147679,1.5058823529411764,5.614285714285714,0.0759493670886076,8.083333333333334,1.1162790697674418,5.444444444444445,0.0210970464135021,2.3,0.0210970464135021,1.4,0.0168776371308016,1.0,0.010548523206751,4.0,474
inteligência-artificial__s01__r01,wikipedia_pt,inteligência-artificial,1,1.0,activation_steering,pt,0.5714285714285714,28.875,5.659203980099503,235,421,63,458,4,3.4782608695652173,0.1155462184873949,1.0545454545454545,0.0336134453781512,10.8125,0.0525210084033613,1.84,0.0588235294117647,3.25,0.1302521008403361,1.403225806451613,0.0840336134453781,2.45,0.1071428571428571,0.0546218487394958,1.5,0.0777310924369747,1.0810810810810811,,,0.0546218487394958,5.230769230769231,0.0294117647058823,2.5,0.0168067226890756,1.75,0.0168067226890756,5.25,0.0483193277310924,5.391304347826087,0.0231092436974789,7.272727272727272,0.0042016806722689,1.0,0.0147058823529411,2.0,0.0147058823529411,7.571428571428571,1.0535714285714286,0.2373949579831932,3.47787610619469,0.1596638655462184,1.5789473684210529,7.803921568627451,0.1071428571428571,7.0,1.302325581395349,6.0,0.0525210084033613,2.72,0.0147058823529411,1.0,0.0210084033613445,1.7,0.0126050420168067,4.166666666666667,476
inteligência-artificial__s01__r00,wikipedia_pt,inteligência-artificial,1,0.0,activation_steering,pt,0.5900900900900901,31.714285714285715,5.766066838046273,231,414,52,439,6,3.47972972972973,0.10239651416122,1.0638297872340423,0.0326797385620915,10.733333333333333,0.0348583877995642,2.25,0.0392156862745098,3.6666666666666665,0.1503267973856209,1.5217391304347827,0.0936819172113289,2.8372093023255816,0.1111111111111111,0.037037037037037,1.9411764705882355,0.1045751633986928,1.2083333333333333,0.0021786492374727,2.0,0.0479302832244008,4.545454545454546,0.0196078431372549,3.111111111111111,0.0152505446623093,1.5714285714285714,0.0130718954248366,2.0,0.0479302832244008,5.863636363636363,0.0174291938997821,9.125,0.0065359477124183,1.6666666666666667,0.0174291938997821,2.25,0.0174291938997821,4.75,1.12,0.2549019607843137,3.923076923076923,0.1786492374727669,1.646341463414634,7.480769230769231,0.1002178649237472,6.5,1.3725490196078431,3.7142857142857135,0.0261437908496732,2.4166666666666665,0.0283224400871459,1.3076923076923077,0.0174291938997821,1.75,0.008714596949891,3.75,459
história-da-inteligência-artificial__s02__r02,wikipedia_pt,história-da-inteligência-artificial,2,2.0,activation_steering,pt,0.515274949083503,30.6875,5.695348837209302,234,426,104,476,25,3.359342915811088,0.0934393638170974,1.0851063829787233,0.0318091451292246,10.75,0.0318091451292246,1.6875,0.0357852882703777,4.888888888888889,0.2047713717693837,1.2912621359223302,0.1332007952286282,2.791044776119403,0.1093439363817097,0.0457256461232604,1.565217391304348,0.0834990059642147,1.0476190476190477,0.003976143141153,3.0,0.0477137176938369,4.75,0.0139165009940357,1.1428571428571428,0.0238568588469184,2.9166666666666665,0.0139165009940357,6.428571428571429,0.0377733598409542,5.052631578947368,0.0059642147117296,12.666666666666666,,,0.0119284294234592,2.333333333333333,0.0178926441351888,6.0,1.0851063829787233,0.2644135188866799,3.62406015037594,0.220675944333996,1.4774774774774777,7.981818181818181,0.0934393638170974,6.680851063829787,1.069767441860465,3.0,0.0437375745526839,2.727272727272727,0.003976143141153,1.0,0.0298210735586481,1.4666666666666666,0.0019880715705765,2.0,503
aprendizado-por-reforço__s00__r00,wikipedia_pt,aprendizado-por-reforço,0,0.0,activation_steering,pt,0.5189873417721519,26.33333333333333,5.548872180451128,219,422,87,464,16,3.262693156732892,0.1019108280254777,1.0208333333333333,0.0382165605095541,10.72222222222222,0.0233545647558386,1.3636363636363635,0.0254777070063694,4.666666666666667,0.1273885350318471,1.2666666666666666,0.1019108280254777,2.375,0.1316348195329087,0.0658174097664543,1.8387096774193548,0.0615711252653927,1.103448275862069,0.0084925690021231,3.5,0.0573248407643312,5.296296296296297,0.0254777070063694,2.083333333333333,0.019108280254777,2.0,0.0233545647558386,1.2727272727272727,0.0297239915074309,4.714285714285714,0.0297239915074309,6.785714285714286,0.0084925690021231,1.25,0.0233545647558386,1.7272727272727273,0.0169851380042462,5.125,1.020408163265306,0.2505307855626327,3.135593220338983,0.1571125265392781,1.4054054054054057,6.080645161290323,0.1273885350318471,5.933333333333334,2.085714285714286,1.5714285714285714,0.0530785562632696,2.72,0.0148619957537154,1.2857142857142858,0.0212314225053078,1.9,0.0084925690021231,3.25,471
história-da-inteligência-artificial__s00__r02,wikipedia_pt,história-da-inteligência-artificial,0,2.0,activation_steering,pt,0.5546038543897216,29.1875,5.655440414507772,233,424,72,461,7,3.497844827586207,0.106029106029106,1.1176470588235294,0.0353430353430353,11.764705882352942,0.0332640332640332,2.375,0.0415800415800415,5.05,0.1559251559251559,1.413333333333333,0.0914760914760914,2.659090909090909,0.1496881496881497,0.0457380457380457,1.5909090909090908,0.0686070686070686,1.0909090909090908,0.0124740124740124,4.0,0.054054054054054,5.1923076923076925,0.0166320166320166,3.625,0.0166320166320166,2.25,0.0166320166320166,3.0,0.0395010395010395,5.157894736842105,0.0187110187110187,7.333333333333333,0.002079002079002,1.0,0.0166320166320166,2.625,0.0124740124740124,4.333333333333333,1.1176470588235294,0.2141372141372141,3.466019417475728,0.1621621621621621,1.4230769230769231,5.958333333333333,0.1039501039501039,6.76,1.2857142857142858,3.9,0.0873180873180873,3.380952380952381,0.0041580041580041,1.0,0.0207900207900207,1.5,0.0124740124740124,4.333333333333333,481
universidade-federal-de-minas-gerais__s01__r00,wikipedia_pt,universidade-federal-de-minas-gerais,1,0.0,activation_steering,pt,0.5476673427991886,25.94736842105263,5.501182033096927,235,432,94,479,22,3.35234215885947,0.1294117647058823,1.0303030303030305,0.0372549019607843,5.7368421052631575,0.0313725490196078,1.375,0.0352941176470588,5.944444444444445,0.1745098039215686,1.4831460674157304,0.1078431372549019,2.672727272727273,0.1,0.0392156862745098,1.65,0.0725490196078431,1.108108108108108,0.0078431372549019,5.5,0.0411764705882352,2.333333333333333,0.0058823529411764,3.0,0.0058823529411764,4.666666666666667,0.0137254901960784,2.857142857142857,0.0529411764705882,6.0,0.0098039215686274,10.8,0.0019607843137254,2.0,0.0078431372549019,3.5,0.0058823529411764,8.333333333333334,1.0746268656716418,0.2352941176470588,3.2583333333333333,0.2058823529411764,1.4857142857142858,9.509803921568627,0.0686274509803921,7.0285714285714285,1.108108108108108,2.75,0.0823529411764705,3.142857142857143,0.0078431372549019,1.25,0.0176470588235294,1.5555555555555556,0.0019607843137254,7.0,510
brasil__s02__r02,wikipedia_pt,brasil,2,2.0,activation_steering,pt,0.4770992366412214,32.75,5.225806451612903,222,450,119,506,28,3.6151012891344383,0.1413237924865832,1.139240506329114,0.0286225402504472,9.625,0.033989266547406,3.1052631578947367,0.0393559928443649,6.136363636363637,0.1520572450805009,1.6823529411764706,0.0894454382826475,2.9,0.1431127012522361,0.0304114490161001,1.8823529411764703,0.073345259391771,1.195121951219512,0.0053667262969588,4.333333333333333,0.0465116279069767,4.807692307692308,0.0125223613595706,3.142857142857143,0.0053667262969588,2.333333333333333,0.0214669051878354,2.833333333333333,0.0375670840787119,4.476190476190476,0.0089445438282647,10.6,0.0053667262969588,2.0,0.0071556350626118,2.5,0.0214669051878354,6.25,1.1358024691358024,0.221824686940966,3.806451612903226,0.1735241502683363,1.7938144329896908,7.55,0.0858676207513416,7.041666666666667,1.3636363636363635,2.9285714285714284,0.0214669051878354,2.833333333333333,0.0196779964221824,1.2727272727272727,0.035778175313059,2.6,0.0053667262969588,2.333333333333333,559
história-da-inteligência-artificial__s00__r00,wikipedia_pt,história-da-inteligência-artificial,0,0.0,activation_steering,pt,0.5211864406779662,36.30769230769231,5.654822335025381,221,425,80,462,16,3.488322717622081,0.1092783505154639,1.1132075471698113,0.0288659793814433,9.357142857142858,0.0350515463917525,1.7647058823529411,0.0371134020618556,4.111111111111111,0.1422680412371134,1.3478260869565215,0.0865979381443299,2.6904761904761907,0.1402061855670103,0.0432989690721649,1.5714285714285714,0.068041237113402,1.0909090909090908,0.0123711340206185,4.833333333333333,0.0639175257731958,3.774193548387097,0.0288659793814433,4.714285714285714,0.022680412371134,4.545454545454546,0.0103092783505154,2.0,0.0288659793814433,6.0,0.0144329896907216,9.285714285714286,0.0041237113402061,1.5,0.0185567010309278,2.111111111111111,0.0247422680412371,5.0,1.1111111111111112,0.2123711340206185,3.116504854368932,0.156701030927835,1.5394736842105263,6.8088235294117645,0.111340206185567,6.703703703703703,1.2058823529411764,3.0,0.068041237113402,3.606060606060606,0.0144329896907216,1.1428571428571428,0.0329896907216494,2.375,0.0164948453608247,6.25,485
história-da-inteligência-artificial__s02__r01,wikipedia_pt,história-da-inteligência-artificial,2,1.0,activation_steering,pt,0.5627802690582959,34.30769230769231,5.873655913978495,223,400,81,432,23,3.588366890380313,0.0913043478260869,1.0238095238095235,0.0282608695652173,16.23076923076923,0.0282608695652173,1.5384615384615383,0.0347826086956521,5.625,0.1782608695652174,1.2560975609756098,0.1282608695652174,2.4237288135593222,0.1391304347826087,0.0369565217391304,1.7058823529411764,0.0630434782608695,1.3448275862068966,0.0217391304347826,4.3,0.0304347826086956,10.428571428571429,0.0130434782608695,2.0,0.0195652173913043,4.111111111111111,0.0195652173913043,3.4444444444444446,0.0347826086956521,7.375,0.0152173913043478,9.285714285714286,,,0.008695652173913,2.5,0.0021739130434782,4.0,1.0238095238095235,0.2326086956521739,4.327102803738318,0.1956521739130435,1.3,5.71875,0.0804347826086956,9.135135135135137,1.3448275862068966,3.4444444444444446,0.1043478260869565,2.5625,0.0065217391304347,1.0,0.008695652173913,2.25,0.0043478260869565,2.0,460
