text_id,author,title,sample_idx,rep,condition,lang,basic_ttr,basic_tokens_per_sentence_mean,basic_chars_per_token_mean,basic_n_unique_unigrams,basic_n_unique_bigrams,basic_n_repeated_bigrams,basic_n_unique_trigrams,basic_n_repeated_trigrams,synt_mean_dependency_distance,synt_DEPREL_det_prop,synt_DEPREL_det_md,synt_DEPREL_root_prop,synt_DEPREL_root_md,synt_DEPREL_cc_prop,synt_DEPREL_cc_md,synt_DEPREL_conj_prop,synt_DEPREL_conj_md,synt_DEPREL_case_prop,synt_DEPREL_case_md,synt_DEPREL_nmod_prop,synt_DEPREL_nmod_md,synt_DEPREL_punct_prop,synt_DEPREL_obj_prop,synt_DEPREL_obj_md,synt_DEPREL_amod_prop,synt_DEPREL_amod_md,synt_DEPREL_appos_prop,synt_DEPREL_appos_md,synt_DEPREL_nsubj_prop,synt_DEPREL_nsubj_md,synt_DEPREL_mark_prop,synt_DEPREL_mark_md,synt_DEPREL_acl_prop,synt_DEPREL_acl_md,synt_DEPREL_advmod_prop,synt_DEPREL_advmod_md,synt_DEPREL_obl_prop,synt_DEPREL_obl_md,synt_DEPREL_advcl_prop,synt_DEPREL_advcl_md,synt_DEPREL_cop_prop,synt_DEPREL_cop_md,synt_DEPREL_xcomp_prop,synt_DEPREL_xcomp_md,synt_DEPREL_acl:relcl_prop,synt_DEPREL_acl:relcl_md,synt_UPOS_DET_md,synt_UPOS_NOUN_prop,synt_UPOS_NOUN_md,synt_UPOS_ADP_prop,synt_UPOS_ADP_md,synt_UPOS_PUNCT_md,synt_UPOS_VERB_prop,synt_UPOS_VERB_md,synt_UPOS_ADJ_md,synt_UPOS_ADV_md,synt_UPOS_PROPN_prop,synt_UPOS_PROPN_md,synt_UPOS_AUX_prop,synt_UPOS_AUX_md,synt_UPOS_PRON_prop,synt_UPOS_PRON_md,synt_UPOS_SCONJ_prop,synt_UPOS_SCONJ_md,synt_UPOS_total_words
história-da-inteligência-artificial__s00__r01,wikipedia_pt,história-da-inteligência-artificial,0,1.0,baseline,pt,0.5606060606060606,28.875,5.591939546599496,227,424,66,455,10,3.7108695652173913,0.1132075471698113,1.1111111111111112,0.0356394129979035,9.882352941176473,0.0293501048218029,1.5714285714285714,0.0335429769392033,5.0625,0.140461215932914,1.5223880597014925,0.0880503144654088,3.0476190476190474,0.1236897274633123,0.0419287211740041,1.4,0.0712788259958071,1.1176470588235294,0.0062893081761006,2.333333333333333,0.060796645702306,4.793103448275862,0.0377358490566037,5.111111111111111,0.0188679245283018,3.4444444444444446,0.0188679245283018,3.4444444444444446,0.0293501048218029,7.714285714285714,0.0146750524109014,6.142857142857143,0.0041928721174004,14.0,0.0188679245283018,1.8888888888888888,0.010482180293501,6.4,1.1090909090909091,0.2159329140461215,3.932038834951456,0.1530398322851153,1.7123287671232876,7.220338983050848,0.1132075471698113,6.351851851851852,1.1764705882352942,3.4444444444444446,0.0775681341719077,2.72972972972973,0.0125786163522012,5.333333333333333,0.0251572327044025,1.5,0.0314465408805031,5.0,477
aprendizado-por-reforço__s01__r02,wikipedia_pt,aprendizado-por-reforço,1,2.0,baseline,pt,0.5318181818181819,31.428571428571427,5.364116094986807,215,400,70,431,14,3.415909090909091,0.118942731277533,1.0185185185185186,0.0308370044052863,10.0,0.0198237885462555,3.333333333333333,0.0220264317180616,6.1,0.145374449339207,1.5151515151515151,0.0859030837004405,2.717948717948718,0.1233480176211453,0.0440528634361233,1.7,0.0770925110132158,1.1428571428571428,0.0176211453744493,4.875,0.052863436123348,2.9166666666666665,0.026431718061674,2.333333333333333,0.0066079295154185,1.3333333333333333,0.0198237885462555,1.8888888888888888,0.0374449339207048,6.176470588235294,0.0242290748898678,9.0,0.0066079295154185,1.6666666666666667,0.0176211453744493,2.375,0.0154185022026431,4.714285714285714,1.0178571428571428,0.2312775330396475,3.361904761904762,0.1740088105726872,1.759493670886076,7.446428571428571,0.1035242290748898,6.787234042553192,1.5526315789473684,2.0,0.0638766519823788,2.896551724137931,0.0176211453744493,1.25,0.0220264317180616,1.0,0.013215859030837,3.5,454
inteligência-artificial__s01__r02,wikipedia_pt,inteligência-artificial,1,2.0,baseline,pt,0.5665137614678899,31.142857142857142,5.785100286532951,224,402,52,429,8,3.427906976744186,0.0677200902934537,1.1,0.0293453724604966,13.076923076923077,0.0293453724604966,1.6153846153846154,0.0383747178329571,4.764705882352941,0.1738148984198645,1.2857142857142858,0.1309255079006772,2.4655172413793105,0.1557562076749435,0.0474040632054176,1.4761904761904765,0.0722347629796839,1.15625,0.0270880361173814,3.583333333333333,0.0451467268623024,5.85,0.0067720090293453,2.0,0.0180586907449209,2.375,0.0135440180586907,6.666666666666667,0.0383747178329571,4.764705882352941,0.0112866817155756,6.8,0.0045146726862302,2.0,0.0022573363431151,3.0,0.0203160270880361,7.0,1.1,0.2618510158013544,3.681034482758621,0.1851015801354401,1.2926829268292683,5.507246376811594,0.0790067720090293,8.142857142857142,1.3636363636363635,5.857142857142857,0.0383747178329571,2.9411764705882355,0.0361173814898419,1.375,0.0248306997742663,1.9090909090909087,0.0022573363431151,3.0,443
inteligência-artificial__s01__r01,wikipedia_pt,inteligência-artificial,1,1.0,baseline,pt,0.5425531914893617,33.57142857142857,5.512820512820513,229,425,76,457,22,3.83974358974359,0.1182572614107883,1.105263157894737,0.0290456431535269,13.928571428571429,0.0352697095435684,2.117647058823529,0.0394190871369294,5.842105263157895,0.1597510373443983,1.5974025974025974,0.0954356846473029,3.152173913043478,0.1390041493775933,0.0435684647302904,2.2857142857142856,0.0809128630705394,1.1025641025641026,0.0020746887966804,2.0,0.0477178423236514,8.130434782608695,0.0207468879668049,3.6,0.0186721991701244,2.2222222222222223,0.0290456431535269,3.071428571428572,0.0414937759336099,5.15,0.0082987551867219,9.0,0.0020746887966804,4.0,0.0103734439834024,4.6,0.0186721991701244,6.222222222222222,1.103448275862069,0.2116182572614107,4.470588235294118,0.1721991701244813,1.6626506024096386,6.880597014925373,0.0871369294605809,7.476190476190476,1.3902439024390243,3.071428571428572,0.0539419087136929,4.884615384615385,0.0062240663900414,2.0,0.0228215767634854,3.1818181818181817,0.0145228215767634,4.714285714285714,482
inteligência-artificial__s01__r00,wikipedia_pt,inteligência-artificial,1,0.0,baseline,pt,0.5483870967741935,29.0625,5.439276485788113,229,422,77,455,16,3.6830835117773018,0.1366459627329192,1.1666666666666667,0.0331262939958592,10.6875,0.0351966873706004,1.9411764705882355,0.0372670807453416,4.777777777777778,0.1366459627329192,1.5303030303030305,0.0910973084886128,2.863636363636364,0.1387163561076604,0.0393374741200828,2.3157894736842106,0.0641821946169772,1.3225806451612905,0.0041407867494824,4.0,0.0579710144927536,5.428571428571429,0.0289855072463768,4.714285714285714,0.0144927536231884,4.285714285714286,0.0269151138716356,3.692307692307693,0.0372670807453416,6.722222222222222,0.010351966873706,11.6,0.0020703933747412,3.0,0.0144927536231884,2.2857142857142856,0.0082815734989648,5.75,1.208955223880597,0.2070393374741201,3.97,0.1511387163561076,1.6712328767123288,6.579710144927536,0.0869565217391304,7.880952380952381,1.3225806451612905,3.533333333333333,0.082815734989648,3.025,0.010351966873706,1.6,0.0062111801242236,1.0,0.020703933747412,5.0,483
história-da-inteligência-artificial__s02__r02,wikipedia_pt,história-da-inteligência-artificial,2,2.0,baseline,pt,0.5445544554455446,31.5625,5.82640586797066,244,451,90,494,18,3.5306930693069307,0.109404990403071,1.105263157894737,0.0307101727447216,12.0,0.019193857965451,2.6,0.019193857965451,5.5,0.145873320537428,1.4736842105263157,0.0671785028790787,2.571428571428572,0.1612284069097888,0.0403071017274472,1.6666666666666667,0.072936660268714,1.0789473684210529,0.0249520153550863,4.0,0.0403071017274472,6.095238095238095,0.0268714011516314,3.357142857142857,0.0307101727447216,4.4375,0.0134357005758157,4.857142857142857,0.0575815738963531,5.166666666666667,0.0134357005758157,7.285714285714286,0.0038387715930902,1.0,0.0134357005758157,2.857142857142857,0.0057581573896353,3.6666666666666665,1.105263157894737,0.2072936660268714,3.75,0.1727447216890595,1.5444444444444445,5.535714285714286,0.0998080614203454,6.980769230769231,1.5897435897435896,4.857142857142857,0.0786948176583493,2.707317073170732,0.0134357005758157,1.0,0.0095969289827255,1.0,0.0095969289827255,7.4,521
aprendizado-por-reforço__s00__r00,wikipedia_pt,aprendizado-por-reforço,0,0.0,baseline,pt,0.5384615384615384,30.0625,5.360103626943006,235,430,80,467,23,3.556745182012848,0.1159420289855072,1.0178571428571428,0.0331262939958592,11.125,0.020703933747412,1.5,0.0227743271221532,4.0,0.1428571428571428,1.4492753623188406,0.1159420289855072,2.5535714285714284,0.1387163561076604,0.05175983436853,1.6,0.0579710144927536,1.25,0.0165631469979296,5.375,0.0496894409937888,3.5416666666666665,0.0248447204968944,2.333333333333333,0.0124223602484472,3.1666666666666665,0.0289855072463768,5.071428571428571,0.0372670807453416,6.888888888888889,0.0289855072463768,8.214285714285714,0.0020703933747412,1.0,0.0082815734989648,1.75,0.0144927536231884,4.857142857142857,1.0178571428571428,0.2236024844720497,3.601851851851852,0.1635610766045548,1.4177215189873418,6.405797101449275,0.10351966873706,7.46,1.2758620689655171,5.071428571428571,0.0703933747412008,2.5588235294117645,0.010351966873706,1.0,0.031055900621118,2.333333333333333,0.010351966873706,4.2,483
história-da-inteligência-artificial__s00__r02,wikipedia_pt,história-da-inteligência-artificial,0,2.0,baseline,pt,0.5538116591928252,31.857142857142858,5.745856353591161,217,407,67,440,8,3.4142538975501115,0.1053763440860215,1.1020408163265305,0.0344086021505376,10.6875,0.0365591397849462,1.3529411764705883,0.043010752688172,5.3,0.1397849462365591,1.353846153846154,0.1010752688172043,2.702127659574468,0.1505376344086021,0.0473118279569892,1.818181818181818,0.0795698924731182,1.054054054054054,0.021505376344086,3.2,0.0494623655913978,4.913043478260869,0.0193548387096774,2.555555555555556,0.0150537634408602,3.857142857142857,0.0086021505376344,4.25,0.0258064516129032,6.833333333333333,0.0129032258064516,7.333333333333333,0.0021505376344086,2.0,0.0172043010752688,2.5,0.0129032258064516,5.5,1.1,0.2064516129032258,4.114583333333333,0.1505376344086021,1.3857142857142857,5.942857142857143,0.0946236559139784,6.704545454545454,1.0789473684210529,3.6,0.0989247311827957,2.869565217391304,0.0086021505376344,1.25,0.0172043010752688,1.625,0.0129032258064516,3.0,465
universidade-federal-de-minas-gerais__s01__r00,wikipedia_pt,universidade-federal-de-minas-gerais,1,0.0,baseline,pt,0.5471311475409836,32.53333333333333,5.624703087885986,241,453,57,484,4,3.40990099009901,0.1519230769230769,1.0506329113924051,0.0288461538461538,9.533333333333331,0.0326923076923076,1.4705882352941178,0.0461538461538461,5.833333333333333,0.1576923076923077,1.5853658536585369,0.1115384615384615,3.034482758620689,0.123076923076923,0.0384615384615384,2.0,0.0673076923076923,1.2285714285714286,0.0096153846153846,3.8,0.0403846153846153,4.333333333333333,0.0153846153846153,2.125,0.0076923076923076,2.25,0.0096153846153846,3.4,0.0211538461538461,6.0,0.0153846153846153,9.875,0.0057692307692307,1.6666666666666667,0.0134615384615384,2.7142857142857144,0.0134615384615384,5.428571428571429,1.0617283950617284,0.2384615384615384,3.766129032258065,0.1788461538461538,1.5698924731182795,7.5,0.075,7.230769230769231,1.351351351351351,3.0,0.0615384615384615,3.46875,0.0173076923076923,1.4444444444444444,0.0192307692307692,2.3,0.0076923076923076,3.0,520
brasil__s02__r02,wikipedia_pt,brasil,2,2.0,baseline,pt,0.5126705653021443,32.0625,5.272311212814645,235,446,109,495,30,3.4285714285714284,0.1372180451127819,1.0547945205479452,0.0394736842105263,9.428571428571429,0.0300751879699248,1.6875,0.0357142857142857,3.526315789473684,0.1710526315789473,1.5274725274725274,0.1071428571428571,2.631578947368421,0.112781954887218,0.0338345864661654,2.1666666666666665,0.0864661654135338,1.0217391304347827,,,0.0488721804511278,5.576923076923077,0.0131578947368421,3.0,,,0.0150375939849624,1.625,0.0469924812030075,5.6,0.0131578947368421,9.0,0.0056390977443609,2.6666666666666665,,,0.0244360902255639,5.307692307692308,1.054054054054054,0.2631578947368421,3.821428571428572,0.1842105263157894,1.5918367346938775,7.583333333333333,0.0695488721804511,8.594594594594595,1.431372549019608,2.1,0.0075187969924812,2.0,0.0206766917293233,1.5454545454545454,0.037593984962406,2.05,0.0093984962406015,2.4,532
