author,title,sample_idx,condition,lang,basic_ttr_cv,basic_tokens_per_sentence_mean_cv,basic_chars_per_token_mean_cv,basic_n_unique_unigrams_cv,basic_n_unique_bigrams_cv,basic_n_repeated_bigrams_cv,basic_n_unique_trigrams_cv,basic_n_repeated_trigrams_cv,synt_mean_dependency_distance_cv,synt_DEPREL_det_prop_cv,synt_DEPREL_det_md_cv,synt_DEPREL_root_prop_cv,synt_DEPREL_root_md_cv,synt_DEPREL_cc_prop_cv,synt_DEPREL_cc_md_cv,synt_DEPREL_conj_prop_cv,synt_DEPREL_conj_md_cv,synt_DEPREL_case_prop_cv,synt_DEPREL_case_md_cv,synt_DEPREL_nmod_prop_cv,synt_DEPREL_nmod_md_cv,synt_DEPREL_punct_prop_cv,synt_DEPREL_obj_prop_cv,synt_DEPREL_obj_md_cv,synt_DEPREL_amod_prop_cv,synt_DEPREL_amod_md_cv,synt_DEPREL_appos_prop_cv,synt_DEPREL_appos_md_cv,synt_DEPREL_nsubj_prop_cv,synt_DEPREL_nsubj_md_cv,synt_DEPREL_mark_prop_cv,synt_DEPREL_mark_md_cv,synt_DEPREL_acl_prop_cv,synt_DEPREL_acl_md_cv,synt_DEPREL_advmod_prop_cv,synt_DEPREL_advmod_md_cv,synt_DEPREL_obl_prop_cv,synt_DEPREL_obl_md_cv,synt_DEPREL_advcl_prop_cv,synt_DEPREL_advcl_md_cv,synt_DEPREL_cop_prop_cv,synt_DEPREL_cop_md_cv,synt_DEPREL_xcomp_prop_cv,synt_DEPREL_xcomp_md_cv,synt_DEPREL_acl:relcl_prop_cv,synt_DEPREL_acl:relcl_md_cv,synt_UPOS_DET_md_cv,synt_UPOS_NOUN_prop_cv,synt_UPOS_NOUN_md_cv,synt_UPOS_ADP_prop_cv,synt_UPOS_ADP_md_cv,synt_UPOS_PUNCT_md_cv,synt_UPOS_VERB_prop_cv,synt_UPOS_VERB_md_cv,synt_UPOS_ADJ_md_cv,synt_UPOS_ADV_md_cv,synt_UPOS_PROPN_prop_cv,synt_UPOS_PROPN_md_cv,synt_UPOS_AUX_prop_cv,synt_UPOS_AUX_md_cv,synt_UPOS_PRON_prop_cv,synt_UPOS_PRON_md_cv,synt_UPOS_SCONJ_prop_cv,synt_UPOS_SCONJ_md_cv,synt_UPOS_total_words_cv
wikipedia_eng,artificial-intelligence,1,activation_steering,eng,0.044216962895756926,0.08471928395794,0.01713494561152295,0.0701282576490862,0.053948398136618295,1.0494564675371312,0.03423445573632084,1.7320508075688772,0.06385227951291124,0.06355331133763782,0.021417615552428864,0.24666599409097467,0.10114516635715098,0.16804900662597988,0.09607689228305225,0.17344366960471924,0.08320699687530576,0.14005562903439214,0.06880942517631858,0.12631035993879056,0.04867297806399298,0.14046477152937686,0.17397367296066713,0.047354079475865236,0.04254232610894865,0.039597447312922314,0.3053601062606476,0.2881704234630647,0.10643285261900025,0.1697995275198731,0.36469682892366556,0.23611363607069177,0.1386138029907802,0.22928388573675731,0.03841409263695685,0.26341644845008494,0.15877242581019912,0.09926961013809446,0.09416314741531223,0.18156825980064073,0.4916785538856994,0.47737576086931427,0.47550957925105375,0.26308934530541794,0.45699851402981295,0.16789352982771732,0.021417615552428864,0.05717314573526182,0.03533358192546658,0.12943837982349665,0.035504914544581614,0.20233092337647693,0.12900768251074682,0.01411702852563977,0.05273654695713219,0.26884336671031867,0.5164328222630133,0.1618624128809744,0.1164444937359248,0.15195917075651363,0.5337090336397037,0.24753555525477872,0.34192343007781534,0.29059326290271154,0.052803161026168284
wikipedia_eng,artificial-intelligence,1,baseline,eng,0.04135130791435951,0.04202397142517448,0.014866822079098407,0.041660162977214116,0.050080317035138745,0.6895865309282742,0.05550520310539823,1.7320508075688776,0.030075867762292634,0.2220971577839231,0.11331173507459943,0.1799518309178249,0.24778469538662504,0.16922306369192763,0.21684430202838093,0.4296489277039245,0.36074275196695915,0.11834097172276933,0.0710168684951562,0.35346877247306113,0.06078723079442592,0.09330628763992983,0.2133880859930056,0.07306883582176742,0.08135091655262967,0.052263674887125695,0.2922113196701504,0.128564869306645,0.11980300993959411,0.2754228088110087,0.255154936150672,0.30756042377391285,0.6526629515581788,0.21122570824010692,0.16798180609454494,0.47381656265358685,0.24977758249530183,0.16594089978171064,0.0820662842493686,0.14152678110986588,0.5161210973225017,0.4409585518440984,0.22742644627690928,0.12371791482634839,0.21738865758209852,0.12004312527705091,0.11872813408915844,0.10991766197484182,0.027906101410668124,0.14609229653250416,0.0446873377727349,0.14046393155800832,0.02814417427051904,0.032571522023406387,0.2337809352537512,0.45194000683473495,0.809886959557967,0.47186295627679253,0.3359730235043218,0.12220852278236566,0.44956335150461757,0.26802615124550677,0.5216707315896938,0.34646552660746915,0.045862225357393385
wikipedia_eng,artificial-intelligence,1,prompt_steering,eng,0.18662824235535072,0.3621062427795945,0.04276153685498668,0.572293262824035,0.6266955463389321,0.8194903657517858,0.6447528967806243,1.1480962503205032,0.03127286180503418,0.17409521581515972,0.0449073961105676,0.33796047211166236,0.6308136927892477,0.12333954015616543,0.10254836961558692,0.4618208654357682,0.39475915619909097,0.27701975985600213,0.11070587864572219,0.29113088191898284,0.16423256560927818,0.18009962107973068,0.33248175999374663,0.16397959931073597,0.4054650033816525,0.05053586274373772,0.6640088928114621,0.4,0.26575475807419713,0.1861000379439947,0.28169865507291114,0.10171545679578144,0.6007112202357122,0.30743773095067284,0.26059218869617856,0.2027700700505578,0.3229761813348732,0.3193661826115573,0.3487565799926167,0.22282167688326984,0.4667168437663876,0.016255328303139024,0.42488234697921357,0.14714224420341848,0.27955012065581614,0.14331066258992983,0.01903352535789974,0.10918877360506855,0.14235129678325478,0.22006784566202064,0.10878417055384101,0.2133516867459104,0.09827374694805334,0.13130829648188488,0.22384227785997496,0.18592385538171263,,,0.4981961405115885,0.18957922813829786,0.1593536411806647,0.14425229033844122,0.43341741241895815,0.33754631968464816,0.6286582238062639
wikipedia_eng,artificial-intelligence,2,activation_steering,eng,0.11706310009513779,0.1447470092900602,0.008094246351682656,0.11506451443613243,0.1789541398613009,0.34069257193462343,0.18801818804990073,0.2165063509461097,0.036849325918866256,0.3080052820773019,0.03728745641280471,0.13711509943410727,0.11987549742232399,0.6954465786339895,0.2563522587729033,0.45595943238048214,0.20993296779015355,0.20507674695017095,0.15209657487254183,0.20918225817515199,0.11060418808736579,0.4541040274841741,0.02984425623026332,0.09563590641805725,0.2237517694015947,0.07377218366304385,0.9597974699401446,0.36552304855168666,0.02654556086805849,0.09647874627852858,0.5666888709974055,0.06928203230275508,0.6065050187420751,0.6105165919759787,0.15572858170822618,0.08538493504881774,0.32771874132456236,0.04999949727270439,0.1307702052873008,0.0847939828667352,0.6880174526976414,0.4132408289282991,0.7015968582162646,0.7071067811865476,0.24757696227019885,0.6287459208336281,0.036083273188628716,0.23544088825054516,0.13215613874582932,0.22419684090325545,0.15809585140316493,0.2683735989865317,0.15929101804550302,0.08119689691369404,0.2741087006411063,0.08561242182070748,0.4341701143531683,0.2177672583054192,0.3470267048544261,0.09292860138300367,0.24977281702911414,0.29375420528917723,0.43966884673509715,0.1082531754730548,0.026638737606202775
wikipedia_eng,artificial-intelligence,2,baseline,eng,0.08752732207679664,0.1442858494229972,0.06297721434557131,0.06257857652905317,0.0970537573513242,0.1201850425154663,0.08898388293612772,0.15745916432444343,0.023594984012381696,0.06881838428668419,0.10297004558697292,0.1681349964152054,0.13570644371633464,0.21835562484513973,0.23651700560063277,0.11839883078168618,0.10013406700171792,0.15555634980819769,0.13225785346159208,0.21175837731676758,0.14457169778459175,0.19240948691036402,0.17125737573168015,0.062208870094218986,0.1767285426395028,0.12748745314109425,0.3778764263478271,0.16738676847130166,0.17360557554145864,0.209405013324251,0.4959413067268641,0.3773366327873404,0.47394236477914126,0.3367175148507369,0.22955549725385344,0.2531445174471518,0.18323656632811694,0.022360368987078036,0.2882691066991304,0.3124581892882273,0.4929163370796973,0.16434205258943155,0.4557089354436642,0.1111111111111111,0.3318749997856055,0.4496844076482911,0.09971693118050072,0.09321784947982864,0.019939029632626986,0.1662589315437917,0.06997929310064142,0.05728905772397076,0.04171517109940047,0.06951412623388245,0.2531053364934692,0.21651149879018372,0.3226348136268451,0.16597508744850345,0.38530600811296334,0.06751349187457723,0.6781091639328299,0.06701854253939421,0.3531590850580271,0.4214261501141095,0.020161646576224445
wikipedia_eng,artificial-intelligence,2,prompt_steering,eng,0.03293576022164066,0.7367625660185558,0.17127700467973467,0.06152910025731606,0.1678551803497525,0.37366298795228226,0.22050926388051573,0.3891472341014944,0.14235372473219793,0.7068252784069402,0.10691315405103204,0.6718885578524855,0.35281873373438977,0.750610552935765,0.2049327757863716,0.47881710304753167,0.1486784058047074,0.6412732159152782,0.3708223997764125,0.30882218130419353,0.27166990128830376,0.8179958208309936,0.2801327957989665,0.08857214237572864,0.7026874235740835,0.3042487206776371,0.6565061815179072,0.30164780593101753,0.707606457323451,0.09623018588210493,0.727018826367775,0.5721346542116037,0.5367191327511696,0.2819617593716777,0.35423397951043445,0.1464345134043914,0.8842655248517051,0.552973872035683,0.9329655182976815,0.3293097178089828,0.807689285035758,0.2012466624271244,0.6822902118889509,0.0,0.4150644730723624,0.1746246311799822,0.10329659091131539,0.02538171531925646,0.2200398077167754,0.4902722758902982,0.7930966678291348,0.5227610956762326,0.23636608146352625,0.2064965791324996,0.6854618562967139,0.5688236708798176,0.3735480933214418,0.47140452079103173,0.8036560386938977,0.04175930266421146,0.2864360280878528,1.217990189634028,0.48876502722242976,0.07986313470672649,0.07679074607959599
wikipedia_eng,black-power,0,activation_steering,eng,0.018371469072890736,0.10370585076764764,0.02284197733570461,0.052360781109150045,0.036078608643646766,0.33123732250935883,0.03945847283548673,1.1456439237389602,0.027777805563164393,0.047895671651075375,0.10199669668766581,0.11092659967017712,0.10182761195634361,0.3240679041701848,0.337075885096185,0.33089131073078637,0.09182475218710476,0.043126743112523444,0.008492906719647685,0.01666569265188874,0.0429292211083601,0.1060005482986135,0.061464296661371515,0.11221832277437904,0.12076546687744362,0.04737496049319587,0.2432803827364051,0.11103759332908658,0.13254243083460782,0.29158345411429637,0.09976882803234319,0.13708532241150512,0.14311277933450123,0.2720831665961656,0.20761938396499008,0.6356265158819036,0.10787720319922667,0.09774490737332733,0.44722495949154045,0.023780778384126015,0.022403383166298734,0.4714045207910316,0.09784242549931109,0.14243716932636472,0.11712429035360035,0.25804611654158155,0.1052987334829483,0.03679959059571616,0.06757145412515954,0.05534589672338956,0.014277659371326412,0.04438688938981095,0.029920426052824963,0.022866629584556358,0.04438148568602294,0.645915635378305,0.2127673380065766,0.08670813078124984,0.2583909537151427,0.2165733598672836,0.20498489947558984,0.25742494024922175,0.3344392013703139,0.13006240698287927,0.0520046653148827
wikipedia_eng,black-power,0,baseline,eng,0.05764661136073672,0.06673285449491277,0.02473212615856136,0.03441379921318888,0.04279086417818079,0.3788861141556919,0.024352653436850898,0.726483157256779,0.040663748590177344,0.02686943207773831,0.09164768249897884,0.03637124946698119,0.2348835087236388,0.15728415052907874,0.14630888290863012,0.10426875427536761,0.10487131184294506,0.023285933564869403,0.055000890218677316,0.09766344272757874,0.042611572076620266,0.13812684556253696,0.12300477562245557,0.0688921092714195,0.08473229425268207,0.03953002482298928,0.6603557358012343,0.12371791482634839,0.08263387805780759,0.3371179525590393,0.4930221316001374,0.27310578755486853,0.2170059070878726,0.21142429622536346,0.1337202213413345,0.44381707012305355,0.052319094282887994,0.32436502722395816,0.6522355684660073,0.11191179111910174,0.025765024415686927,0.8485281374238569,0.17406177244154797,0.22154184557444126,0.21622376288743916,0.3165269206701442,0.09164768249897884,0.12258436882409615,0.10057039823522233,0.05901189911536876,0.09509975826011348,0.22336052177975782,0.1724227056440385,0.1220289659026909,0.06693620599700724,0.48780499319059867,0.46189178786504975,0.07848729705199368,0.32798947316782817,0.25000000000000006,0.18056958839226322,0.13417866222219185,1.0014902978330462,0.3633602610742906,0.019197626105291573
wikipedia_eng,black-power,0,prompt_steering,eng,0.2873129139919649,0.2727074498016461,0.046364157108096396,0.28844376873685673,0.2489774988017627,0.3112022603498356,0.23023849903890706,0.5799105808046574,0.056526423403497505,0.21474269770737353,0.0943250925165073,0.28061206123947885,0.5610868813251292,0.1882980383298402,0.06848730862759798,0.33897325274420176,0.139006091083631,0.2609531263281482,0.028866880420799282,0.09080568175476224,0.035101644903833724,0.09922280037261143,0.28258148790764254,0.15059015654803318,0.7621746164541373,0.1428442728442467,0.5401062720818754,0.1483638578614301,0.14089508499958023,0.18056710134883483,0.21091946649331253,0.13854768532240455,0.38355736372486854,0.125,0.48211967505142567,0.10099061459230536,0.5671676480890278,0.11288173694098601,0.6349355439311591,0.3172505593506974,0.6412404898328427,0.1066352090568383,0.7061421690723433,0.3333333333333333,0.29782321084764596,0.03224125918044344,0.12289357803851107,0.14891613855723246,0.1472520747935544,0.2664550170677727,0.022637465902942872,0.07048311286558841,0.16587873288617536,0.24469299881699835,0.22477438618163617,0.37582510291625193,,,0.4459341669505685,0.07582815734322881,0.05877354401706499,0.2796587782821252,0.3366925580746755,0.21423503787631987,0.0856686456314346
wikipedia_eng,black-power,1,activation_steering,eng,0.0016282393496075249,0.13876777429000345,0.024854303390873113,0.013158946260817478,0.023609403628239507,0.26956327617387293,0.02172491235246001,0.7131973913518906,0.02583720872624641,0.093405320016791,0.01157042681396908,0.10875270201379655,0.0826409454500321,0.20814623449424677,0.09585158743948174,0.12900434579870826,0.06395422938401105,0.06305339574776621,0.05785351081902852,0.07638382250349825,0.06301747607594659,0.17610945252183113,0.2015398522545902,0.1666320142834178,0.11077016922048756,0.11148462527629398,0.6779438351440565,0.3385590568718336,0.2774871750496096,0.12404910905000173,0.5434486601907854,0.24748600760224143,0.6717295350269282,0.2946208188040528,0.6460475885184499,0.051784815429449106,0.2750980418566851,0.12262901731549158,0.6243683001284447,0.13953894512910267,0.4362252612926358,0.3857460304397181,0.21465829939894196,0.5688718312149532,0.3797663257544034,0.5785575356721243,0.01157042681396908,0.02350401722237564,0.03055068386305149,0.08608287930885486,0.07828670978962247,0.20935733934452022,0.062494013552129135,0.10572870609616421,0.09531319097971662,0.09494758504016143,0.07193870362690502,0.208287597519321,0.27587201349497237,0.1916426171043951,0.5824606142242837,0.20555079568712453,0.642542844972112,0.4165977904505309,0.013167425415582188
wikipedia_eng,black-power,1,baseline,eng,0.05063432381898513,0.004129748408868191,0.01851755295809673,0.055597881371452954,0.0653157432140281,0.16187390724942782,0.07032669306578118,0.5773502691896257,0.08400015058154563,0.02074752678446443,0.06913890098839864,0.01837695371318814,0.23454174992195426,0.2726955084503528,0.3608188107120844,0.09237181092880492,0.301563439286053,0.1494752092709477,0.08576994785209319,0.0994071389182428,0.03701511215076322,0.09317964370206018,0.11289272822614853,0.10633603162711129,0.21643610332038202,0.05928349459311647,0.5815806344667153,0.08646369235765734,0.08745468214942145,0.33674201034425977,0.25603327160104095,0.32948990575923276,0.40479237094750153,0.10439622925650727,0.20525533337230095,0.2373836420879441,0.3696961287355862,0.12519936102073362,0.1998781111464287,0.22262996266452803,0.473758774683179,0.6546536707079771,0.17270511670502264,0.23014157077429714,0.23392537602402771,0.1874530593499818,0.06851277494145451,0.007591873576846361,0.15515633570780848,0.13651639567266455,0.10000878616691405,0.06307085590582866,0.10960275293691275,0.20792656022640063,0.14052869306706864,0.2074553271336309,0.25277264503829094,0.08446830007807131,0.40539877427170884,0.27820505199292844,0.3417436641361809,0.15235307062928505,0.29122072582668695,0.4081369706180076,0.04046998920844811
wikipedia_eng,black-power,1,prompt_steering,eng,0.3799081409674179,0.14903228279839723,0.10684140242113455,0.32407406560846547,0.3074464842180383,0.44108265482094766,0.2605566580083723,0.7769970976753506,0.21903379096415815,0.1496693375482803,0.06618507051272567,0.15136604765880082,0.32207159770926663,0.0778923091826866,0.23127889357844186,0.4563386957186503,0.5352502481957796,0.319028760639405,0.09317917048525255,0.40553058544548726,0.09873430675173238,0.22986384045704064,0.25044310162427913,0.07517298687473045,0.7955232733838741,0.5173658256374568,0.6237783023599907,0.28034932994279926,0.17770096677955335,0.2854732703924171,0.4208966477837828,0.34761311806457545,1.1156807288847042,0.5463628800478807,0.10335896222116647,0.04255430005562492,0.13891998105118566,0.9156536340890186,0.6311819909685836,0.6222539674441618,0.4811323419097749,0.24666666666666662,0.2902370023983351,0.23521099417055996,0.2650382936004041,0.019461245028863806,0.09400976630046896,0.1487014315329461,0.7464027778085144,0.3096213199997716,0.11027183609251878,0.20732395270901935,0.22594908791382068,0.060788687862547604,0.05573465475029467,0.39607859298505366,0.031024794786971104,0.0,0.4583152517982086,0.06081127867448953,0.21429195071787746,0.16687918605450197,0.5792252212822925,0.12467840325589351,0.028050701940249664
wikipedia_eng,black-power,2,activation_steering,eng,0.022049863807620862,0.07769118562107159,0.033870355882767,0.06104509886306567,0.06572619512564563,0.037037037037037035,0.06422669825478801,0.0,0.051418833665405325,0.05828906076519275,0.14640500835192127,0.0565200085677693,0.07238098547686447,0.11579878719021433,0.11801036703595602,0.2919135537660852,0.02196782378785586,0.025998630638069103,0.11518197161389115,0.14534891140002293,0.1801896408157538,0.15223767373587557,0.25888361073733795,0.1303196048782831,0.16125937872974866,0.08907907966251172,0.44593374425108023,0.5833333333333334,0.14661032782291405,0.1634015801451988,0.5764126156616022,0.6518738685958086,0.44982566650115613,0.3450360319207158,0.10794264568943274,0.4500121022717464,0.31276542389447237,0.24080553670333812,0.3125282962392251,0.2977139546631547,0.42914519487856,0.2674023795140289,0.44308770713700146,0.059725889916168166,0.3453813873422471,0.24085109009979921,0.13593732248578627,0.013271836206984172,0.10574777327245677,0.03808993611570168,0.1082293057593979,0.04942541526556878,0.22629684626563495,0.10976331532840342,0.08916459972114878,0.4184461304398282,0.305814876011822,0.10169580501108674,0.34260196757310446,0.0219246937666947,0.24380094530551297,0.2693132902274922,0.6656436012976806,0.7320682890658499,0.03198294745520168
wikipedia_eng,black-power,2,baseline,eng,0.024514747110065335,0.06404202712190034,0.045734594504787354,0.052548509477507756,0.05719605065962106,0.10301575072754254,0.057441361275714045,0.4803844614152614,0.0210012839994686,0.05717114598820957,0.10281768335016733,0.10075974282844885,0.10370104121813593,0.19225661275639463,0.1328783906597345,0.15331185691252772,0.23694560729854697,0.10887411821518092,0.02298524241063873,0.26601574386506904,0.10294190520291137,0.16781721438076802,0.15901945581339344,0.2009301364593126,0.02090903011410443,0.2126056870661486,0.2550325550269283,0.42094208384738946,0.06946647611588239,0.15844573493391495,0.452893303364269,0.4085140574417701,0.6607787577523899,0.04028025133881109,0.1710444993012247,0.3442999668217064,0.19315407545432076,0.1470672327869019,0.4170790538956325,0.3753227858614718,0.8107310849448096,0.2984725658685857,0.18124888633349318,0.11111111111111109,0.25503255502693084,0.47918457863785524,0.09850812212570033,0.07038724151152682,0.0548902752197095,0.1427624354666106,0.0706578494575746,0.06308074275165534,0.14271897291733057,0.2205983595376779,0.21160161664933125,0.3403801908526567,0.22856072548746992,0.09346805910856837,0.2577724524590185,0.13443949362824467,0.14084744610373123,0.044501939353790834,0.7848586018836782,0.4068573212055967,0.027755362325169737
wikipedia_eng,black-power,2,prompt_steering,eng,0.02537666003739229,0.08855673966508121,0.04806200422192773,0.011413843871953063,0.04412873641260304,0.10152637540166345,0.06936859006669525,0.32014539633148525,0.13359827760568013,0.17809107836243845,0.18808981306221187,0.08728719695121669,0.21724462337486042,0.3415969936580586,0.2208449084523755,0.10431232400397487,0.34283376356514783,0.19589985976484228,0.09794556986317583,0.34847454104951725,0.13579913080073228,0.10671090322881953,0.11280754366534852,0.17986576574936605,0.29455401158735306,0.050999756591365374,0.321184447083934,0.26236411688428274,0.11752926415321151,0.07061300504385003,0.21148923442246403,0.13970433950997682,0.49662829884687054,0.3903123748998998,0.19862024934249234,0.16612298563338732,0.05325120146230736,0.09079026347965558,0.6460708275145117,0.25796501389323706,0.12916423932672408,0.15713484026367724,0.127306215668171,0.08306723754500549,,,0.1711489607301277,0.098049859837583,0.11863021751968128,0.19656050448194726,0.0768320172356968,0.09528753096586612,0.11511056233141748,0.3752605421439662,0.18237423877487988,0.40509431424127423,0.7355936255494817,0.40406101782088427,0.1431608159364528,0.2594153812394569,0.11727325817376781,0.7485866384990253,0.4686396750186589,0.9568698971124551,0.04755475182922559
wikipedia_eng,generative-artificial-intelligence,0,activation_steering,eng,0.049321435624919925,0.10588310295080622,0.024856452488756002,0.08740392029141182,0.08266666666666667,0.41152744587655077,0.08056129665425625,0.0,0.008264556871949639,0.22647000368078743,0.054018323264633676,0.0596399508369328,0.1393576087703874,0.14840695419730057,0.28549282582577445,0.056505112975645796,0.18626836930586774,0.1410355775096084,0.10715364195943601,0.20016095973319556,0.007262362491841657,0.185757166599974,0.12917537042197588,0.06899827415314612,0.055529572306032435,0.06621937004238446,0.44528987360260397,0.40303679153139466,0.17934616101849582,0.20265754449790072,0.1784003591564517,0.13623720635699693,0.21911496375398754,0.28867513459481287,0.3682455961757644,0.3386476780038289,0.10827307910239672,0.1214002633576626,0.38888026947496646,0.24486498112211985,,,0.5585548953517376,0.5552923638724019,0.3647016720497814,0.3568570284799085,0.07147566247533724,0.021934233946495074,0.02417589687537719,0.09963928015986702,0.11331285922849288,0.09585593102817808,0.11307684290416413,0.14053979784359621,0.1175427097698722,0.30984390424421104,0.22076428691826894,0.27310344683658644,0.35579352157494454,0.03479186375700806,0.32579945631617435,0.2985186066625946,0.12100647318045508,0.16112554756955322,0.044325177225653246
wikipedia_eng,generative-artificial-intelligence,0,baseline,eng,0.09029090880505715,0.10111930796408174,0.04193065892804447,0.05992013954917542,0.07422422547094251,0.6629680438896998,0.0864070818484906,1.2489995996796794,0.07937260162254935,0.24754491749797283,0.1615382600355238,0.12565166278236942,0.11077439783181597,0.15335845855357258,0.1917157547158866,0.14266809386539325,0.26834440160271306,0.12176145795270857,0.049697568126033445,0.2386793732748119,0.0638010963086046,0.23848250489819908,0.13553548164260018,0.087581681951557,0.10368367836731254,0.09651777411120988,0.2642291121290464,0.15299888088489574,0.18837281994793575,0.17595833350120899,0.15810150207140872,0.3935737769940697,0.49808441145976906,0.15563243006262295,0.25320303228719077,0.4586579460487851,0.25564637108170796,0.041248861348454624,0.3980329287507516,0.193470272555699,0.8413533718279947,0.0,0.5609426192200997,0.2695179720557664,0.12175269177328389,0.43464610151258776,0.15531050857593706,0.06329412560152518,0.05165608232799034,0.12967250746509076,0.05184949097914436,0.14037468985943471,0.12435743614473821,0.055117714156374634,0.06722312589806508,0.31187432399046217,0.21886436884790977,0.09724260862603333,0.5072923414564305,0.1934083450866289,0.1718753109161568,0.2521487689616433,0.2459602452806598,0.4982058487940962,0.02665107986049123
wikipedia_eng,generative-artificial-intelligence,0,prompt_steering,eng,0.22900149709131198,0.1548414948851435,0.13451630031891385,0.5890454305083598,0.6107446455384685,0.5323886722155353,0.6072847894342305,0.27751512981274684,0.11228190258570167,0.16686135664403176,0.07767196964506232,0.14605010386384126,0.8664653290435611,0.5724917687508645,0.28654015976455144,0.5184917098907196,0.3249704443094665,0.28492872097219485,0.04882269598779766,0.5375710232595828,0.5684017181672331,0.17754939241599754,0.3264577466299102,0.16827914665791482,0.19452852222617423,0.06928203230275508,0.5271116705203208,0.134838134033163,0.3651311168252921,0.3159442744795364,0.5158965523133964,0.7280397840720686,0.46096752033073346,0.7614996105085896,0.34110654865450885,0.05876080176297836,0.2057633021055117,0.041337366091156846,0.24022845398842743,0.25886859233063414,0.3022874966021099,0.28947691606283305,0.011709219927649011,0.3535533905932738,0.4869882298734979,0.22363391810520744,0.09140138548867582,0.18723606125817,0.37143903066075606,0.28239539043406836,0.04683957497933138,0.2876900435739816,0.1602085910305074,0.4396657422710156,0.5520850372071848,0.1716435214015545,0.011709219927649244,1.0999438818457405,0.22363338886512338,0.30099570809031456,0.47135541085058924,0.35736380842989235,0.6600011788005118,0.6086700965879916,0.5566376183297297
wikipedia_eng,generative-artificial-intelligence,1,activation_steering,eng,0.026697709605099224,0.05115864695912952,0.00857605743873719,0.029987985586546934,0.003890132168892903,0.30413812651491096,0.008728793498635243,0.8660254037844388,0.027646625481436076,0.0845135413599833,0.07313279355137149,0.05857853107379896,0.10623087774957073,0.09593511408811514,0.13722466765595706,0.1280631891892014,0.04910897555310532,0.07509506875935376,0.15972743262937517,0.16467920426589552,0.07487204239513186,0.118502743050911,0.2195513099434864,0.1198197976230716,0.05785185749262199,0.08021508524230661,0.2774033460561684,0.1543386717481425,0.23589579773457067,0.22075214006242333,0.14893391736438402,0.7303885229293302,0.7099498962862736,0.4920597410495057,0.37943993124024095,0.40045190680073905,0.13795547030555144,0.15546795052067644,0.26166338012263246,0.12341474812452953,,,0.39397052687252576,0.1537320248289952,0.3395163637933745,0.12060426943423165,0.08512160092509406,0.03642465554233601,0.113973788372218,0.07177907628851908,0.22411909905038227,0.1275344764778942,0.04400187217679914,0.05279584655272204,0.06841127912377615,0.36642212569079785,0.2935494853098941,0.10226089060135175,0.20226054030213622,0.16594771607608233,0.2927165779971746,0.13477888996736506,0.14810034056682808,0.8787998571754072,0.014622130488053095
wikipedia_eng,generative-artificial-intelligence,1,baseline,eng,0.055305218588274675,0.13656880987543749,0.011677957209934762,0.06261711024513654,0.04369507491236551,0.045580284409707295,0.045878136318552754,,0.11044596082654917,0.15740090777749402,0.148773427709822,0.10600837951936473,0.21019367581984438,0.1392512149617864,0.24493794755585876,0.07214256399455053,0.050707677588531605,0.029743896677484862,0.02268235452346811,0.20329348516425322,0.05986028494364785,0.1405671714758342,0.1693463332195535,0.0792970079380331,0.09881808356154395,0.05157899615659426,0.38750279727200126,0.18825893600254634,0.08767411785564926,0.24887225073090496,0.295468821151279,0.7468308808236273,0.13028270412464918,0.21821789023599233,0.1604291820853236,0.4018187817080398,0.06900959598332417,0.08168994644298845,0.17262273231834108,0.21390739379929,,,0.23507819669082247,0.4308080406248658,0.3779236918170842,0.04972720064102185,0.1454834950372128,0.10197677042675195,0.05426661228240825,0.09044147684911193,0.047302631449480895,0.16212875431545226,0.12242678118340988,0.17113502186365953,0.06229345518570311,0.39864526182845195,0.33086342400123253,0.07487581604396525,1.0729776126400838,0.32994510386508985,0.16523023001719256,0.05666155006369194,0.5069356392364643,0.8140773264814126,0.024377362035295072
wikipedia_eng,generative-artificial-intelligence,1,prompt_steering,eng,0.10498999073099077,0.644544882194867,0.09414833110645797,0.10913981132278294,0.0552654690123752,0.280237994093116,0.06122752883214232,0.375471459174319,0.11038327683198029,0.2879727520878038,0.02810801653146367,0.5251290977814259,0.5805383841612238,0.4831109075981262,0.3217097518901902,0.4695346438514992,0.5077569706655753,0.1729112196709323,0.11576051792119392,0.2770319472822577,0.02829231445523681,0.2578574268960236,0.07844554347601881,0.015133435373536248,0.33786275056053483,0.08438508012239648,1.124057187640381,0.185987995796053,0.137347931835106,0.45068357104875567,0.44632899996407394,0.30943754440488835,0.3612954356427862,1.0999438818457405,0.16251260574502735,0.5063693387958085,0.36055827244390065,0.14049432245881255,0.15430420892309943,0.30518212303095593,0.38944255922687526,0.12860834154049763,0.3255513876954592,0.0790099257751006,0.5653742589240098,0.41110369914116285,0.05006036162802519,0.2552530932415291,0.6014703011561305,0.11509913963679264,0.13402889894960454,0.23332149926638418,0.19590605912245923,0.16009825436639571,0.4358188500582069,0.28787350080018564,0.017428688268685967,0.0,0.3145912107801151,0.14651543681072537,0.2752336279043726,0.28929998519369843,0.4867397772653136,0.4353829152274722,0.10309476340456912
